# Rime user dictionary
#@/db_name	sbfz.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	0
#@/user_id	main
hbui 	货	c=69246 d=0.00069247 t=0
hcaa 	後	c=20782 d=0.00020783 t=0
hcaa 	荭	c=55 d=5.6e-07 t=0
hcae 	很	c=716124 d=0.00716125 t=0
hcai 	菡	c=1572 d=1.573e-05 t=0
hcai 	郝	c=17671 d=0.00017672 t=0
hcao 	轰	c=33911 d=0.00033912 t=0
hcau 	薅	c=47 d=4.8e-07 t=0
hcee 	行	c=230854 d=0.00230855 t=0
hcei 	荤	c=1701 d=1.702e-05 t=0
hcei 	葫	c=7279 d=7.28e-05 t=0
hcei 	蕙	c=5073 d=5.074e-05 t=0
hcei 	蕻	c=26 d=2.7e-07 t=0
hcei 	虹	c=36201 d=0.00036202 t=0
hcei 	虾	c=9 d=1e-07 t=0
hcei 	蚶	c=70 d=7.1e-07 t=0
hcei 	蝴	c=7465 d=7.466e-05 t=0
hcei 	蟥	c=67 d=6.8e-07 t=0
hcei 	蟪	c=26 d=2.7e-07 t=0
hcei 	蠖	c=80 d=8.1e-07 t=0
hcei 	赫	c=48270 d=0.00048271 t=0
hceo 	藿	c=91 d=9.2e-07 t=0
hceu 	虺	c=223 d=2.24e-06 t=0
hcia 	厚	c=71488 d=0.00071489 t=0
hcia 	徊	c=4708 d=4.709e-05 t=0
hcia 	徽	c=13244 d=0.00013245 t=0
hcia 	茴	c=2834 d=2.835e-05 t=0
hcia 	薨	c=302 d=3.03e-06 t=0
hcia 	蛔	c=694 d=6.95e-06 t=0
hcoe 	荒	c=48667 d=0.00048668 t=0
hcoe 	蒿	c=694 d=6.95e-06 t=0
hcoo 	菏	c=539 d=5.4e-06 t=0
hcua 	获	c=108448 d=0.00108449 t=0
hcua 	衡	c=32149 d=0.0003215 t=0
hcue 	蚝	c=294 d=2.95e-06 t=0
hcui 	徨	c=1425 d=1.426e-05 t=0
hcui 	花	c=426345 d=0.00426346 t=0
hcui 	荷	c=36212 d=0.00036213 t=0
hcui 	萑	c=53 d=5.4e-07 t=0
hcui 	蝗	c=1757 d=1.758e-05 t=0
hcuo 	荟	c=1157 d=1.158e-05 t=0
hcuo 	蛤	c=1701 d=1.702e-05 t=0
hcuu 	蘅	c=699 d=7e-06 t=0
hdae 	户	c=148592 d=0.00148593 t=0
hdae 	泓	c=1988 d=1.989e-05 t=0
hdai 	涵	c=23088 d=0.00023089 t=0
hdao 	汉	c=186960 d=0.00186961 t=0
hdau 	夯	c=601 d=6.02e-06 t=0
hdea 	冱	c=13 d=1.4e-07 t=0
hdea 	汇	c=41386 d=0.00041387 t=0
hdee 	汗	c=52729 d=0.0005273 t=0
hdei 	河	c=148328 d=0.00148329 t=0
hdei 	洪	c=68330 d=0.00068331 t=0
hdei 	洹	c=97 d=9.8e-07 t=0
hdei 	湖	c=171646 d=0.00171647 t=0
hdei 	潢	c=1319 d=1.32e-05 t=0
hdei 	瀚	c=2785 d=2.786e-05 t=0
hdei 	鸿	c=24804 d=0.00024805 t=0
hdia 	奂	c=432 d=4.33e-06 t=0
hdia 	洄	c=128 d=1.29e-06 t=0
hdia 	涸	c=1384 d=1.385e-05 t=0
hdia 	混	c=69104 d=0.00069105 t=0
hdia 	溃	c=4 d=5e-08 t=0
hdia 	溷	c=144 d=1.45e-06 t=0
hdia 	滑	c=40969 d=0.0004097 t=0
hdia 	漶	c=58 d=5.9e-07 t=0
hdia 	灏	c=1396 d=1.397e-05 t=0
hdie 	滹	c=87 d=8.8e-07 t=0
hdoa 	沪	c=3208 d=3.209e-05 t=0
hdoa 	浑	c=39691 d=0.00039692 t=0
hdoa 	浒	c=660 d=6.61e-06 t=0
hdoe 	沆	c=342 d=3.43e-06 t=0
hdoe 	濠	c=483 d=4.84e-06 t=0
hdoo 	浣	c=9276 d=9.277e-05 t=0
hdua 	涣	c=1658 d=1.659e-05 t=0
hdue 	活	c=424750 d=0.00424751 t=0
hdue 	浩	c=45584 d=0.00045585 t=0
hdue 	海	c=404780 d=0.00404781 t=0
hdui 	淮	c=15849 d=0.0001585 t=0
hdui 	湟	c=259 d=2.6e-06 t=0
hduo 	浍	c=19 d=2e-07 t=0
hduu 	火	c=308058 d=0.00308059 t=0
he 	还	c=1360627 d=0.0136063 t=0
hfae 	撖	c=4 d=5e-08 t=0
hfeo 	攉	c=9 d=1e-07 t=0
hfeu 	撼	c=9993 d=9.994e-05 t=0
hfia 	捍	c=2075 d=2.076e-05 t=0
hfia 	擐	c=61 d=6.2e-07 t=0
hfoa 	护	c=201200 d=0.00201201 t=0
hfoa 	挥	c=135991 d=0.00135992 t=0
hfua 	换	c=137534 d=0.00137535 t=0
hgao 	弘	c=12369 d=0.0001237 t=0
hgee 	害	c=223040 d=0.00223041 t=0
hgee 	寒	c=151950 d=0.00151951 t=0
hgee 	豁	c=7742 d=7.743e-05 t=0
hgee 	魂	c=81626 d=0.00081627 t=0
hgei 	宦	c=4461 d=4.462e-05 t=0
hgeu 	宏	c=40653 d=0.00040654 t=0
hgeu 	瓠	c=165 d=1.66e-06 t=0
hgia 	寰	c=12745 d=0.00012746 t=0
hgii 	划	c=142255 d=0.00142256 t=0
hgoe 	骸	c=4550 d=4.551e-05 t=0
hgua 	鹘	c=301 d=3.02e-06 t=0
hguo 	罕	c=16911 d=0.00016912 t=0
hguu 	弧	c=7217 d=7.218e-05 t=0
hguu 	骺	c=9 d=1e-07 t=0
hhaa 	互	c=98396 d=0.00098397 t=0
hhei 	烘	c=5432 d=5.433e-05 t=0
hhei 	煳	c=21 d=2.2e-07 t=0
hheu 	灰	c=55662 d=0.00055663 t=0
hhia 	或	c=286051 d=0.00286052 t=0
hhia 	扈	c=2357 d=2.358e-05 t=0
hhia 	焊	c=1625 d=1.626e-05 t=0
hhia 	画	c=124356 d=0.00124357 t=0
hhia 	秽	c=5772 d=5.773e-05 t=0
hhoo 	戽	c=28 d=2.9e-07 t=0
hhua 	焕	c=8423 d=8.424e-05 t=0
hhua 	虎	c=119559 d=0.0011956 t=0
hhui 	煌	c=15447 d=0.00015448 t=0
hhuo 	烀	c=8 d=9e-08 t=0
hhuo 	烩	c=429 d=4.3e-06 t=0
hhuo 	焓	c=8 d=9e-08 t=0
hi 	回	c=940853 d=0.00940854 t=0
hjei 	巷	c=23 d=2.4e-07 t=0
hjei 	红	c=348471 d=0.00348472 t=0
hjei 	镬	c=287 d=2.88e-06 t=0
hjia 	幌	c=4095 d=4.096e-05 t=0
hjia 	缋	c=37 d=3.8e-07 t=0
hjia 	缳	c=42 d=4.3e-07 t=0
hjoe 	镐	c=49 d=5e-07 t=0
hjoo 	斛	c=682 d=6.83e-06 t=0
hjou 	钬	c=8 d=9e-08 t=0
hjua 	锪	c=7 d=8e-08 t=0
hjue 	纥	c=285 d=2.86e-06 t=0
hjui 	凰	c=9015 d=9.016e-05 t=0
hjui 	铧	c=666 d=6.67e-06 t=0
hjuo 	绘	c=18002 d=0.00018003 t=0
hjuo 	缓	c=156923 d=0.00156924 t=0
hjuo 	铪	c=13 d=1.4e-07 t=0
hjuo 	锾	c=39 d=4e-07 t=0
hjuu 	绗	c=16 d=1.7e-07 t=0
hkaa 	喙	c=798 d=7.99e-06 t=0
hkai 	函	c=32360 d=0.00032361 t=0
hkai 	吼	c=45227 d=0.00045228 t=0
hkea 	号	c=150960 d=0.00150961 t=0
hkei 	吓	c=541 d=5.42e-06 t=0
hkei 	呵	c=53161 d=0.00053162 t=0
hkei 	哄	c=15786 d=0.00015787 t=0
hkei 	嗬	c=985 d=9.86e-06 t=0
hkei 	嚆	c=5 d=6e-08 t=0
hkeo 	嚯	c=119 d=1.2e-06 t=0
hkeu 	咴	c=17 d=1.8e-07 t=0
hkeu 	喊	c=77173 d=0.00077174 t=0
hkia 	哕	c=31 d=3.2e-07 t=0
hkia 	喝	c=195944 d=0.00195945 t=0
hkia 	嘿	c=47301 d=0.00047302 t=0
hkia 	圜	c=55 d=5.6e-07 t=0
hkie 	唬	c=986 d=9.87e-06 t=0
hkoe 	吭	c=95 d=9.6e-07 t=0
hkoe 	咳	c=21 d=2.2e-07 t=0
hkoe 	哼	c=74204 d=0.00074205 t=0
hkoe 	嚎	c=5340 d=5.341e-05 t=0
hkoo 	嗨	c=4610 d=4.611e-05 t=0
hkua 	唤	c=44697 d=0.00044698 t=0
hkua 	唿	c=395 d=3.96e-06 t=0
hkua 	囫	c=336 d=3.37e-06 t=0
hkui 	哗	c=13037 d=0.00013038 t=0
hkui 	喉	c=26446 d=0.00026447 t=0
hkui 	嗥	c=2627 d=2.628e-05 t=0
hkuo 	呼	c=178584 d=0.00178585 t=0
hkuo 	哈	c=186388 d=0.00186389 t=0
hkuu 	后	c=1438804 d=0.014388 t=0
hlae 	恨	c=113740 d=0.00113741 t=0
hlei 	怙	c=269 d=2.7e-06 t=0
hlei 	恒	c=20129 d=0.0002013 t=0
hlei 	慌	c=47549 d=0.0004755 t=0
hleu 	怀	c=189065 d=0.00189066 t=0
hleu 	恢	c=46833 d=0.00046834 t=0
hleu 	憾	c=15563 d=0.00015564 t=0
hlia 	悍	c=9979 d=9.98e-05 t=0
hlio 	恍	c=20415 d=0.00020416 t=0
hloe 	劾	c=1024 d=1.025e-05 t=0
hloo 	逭	c=120 d=1.21e-06 t=0
hlua 	惚	c=5520 d=5.521e-05 t=0
hlue 	悔	c=43870 d=0.00043871 t=0
hlue 	耗	c=20640 d=0.00020641 t=0
hlui 	惶	c=20073 d=0.00020074 t=0
hlui 	遑	c=1202 d=1.203e-05 t=0
hluu 	逅	c=1191 d=1.192e-05 t=0
hmae 	阚	c=297 d=2.98e-06 t=0
hmei 	桓	c=12153 d=0.00012154 t=0
hmei 	横	c=77030 d=0.00077031 t=0
hmei 	盍	c=227 d=2.28e-06 t=0
hmei 	糊	c=52500 d=0.00052501 t=0
hmei 	阖	c=3482 d=3.483e-05 t=0
hmeu 	闳	c=746 d=7.47e-06 t=0
hmoe 	杭	c=14202 d=0.00014203 t=0
hmoe 	核	c=57624 d=0.00057625 t=0
hmoe 	阂	c=1290 d=1.291e-05 t=0
hmoe 	骇	c=31135 d=0.00031136 t=0
hmoe 	麾	c=1555 d=1.556e-05 t=0
hmua 	槲	c=76 d=7.7e-07 t=0
hmua 	阍	c=303 d=3.04e-06 t=0
hmui 	桦	c=1999 d=2e-05 t=0
hmui 	槐	c=6068 d=6.069e-05 t=0
hmui 	糇	c=19 d=2e-07 t=0
hmui 	骅	c=1718 d=1.719e-05 t=0
hmuo 	桧	c=1401 d=1.402e-05 t=0
hmuu 	桁	c=193 d=1.94e-06 t=0
hnei 	祜	c=310 d=3.11e-06 t=0
hnei 	鹕	c=190 d=1.91e-06 t=0
hnei 	鹱	c=12 d=1.3e-07 t=0
hnia 	祸	c=33025 d=0.00033026 t=0
hnia 	褐	c=4982 d=4.983e-05 t=0
hnoa 	鹤	c=28948 d=0.00028949 t=0
hnua 	婚	c=118549 d=0.0011855 t=0
hnue 	鹄	c=1401 d=1.402e-05 t=0
ho 	话	c=862653 d=0.00862654 t=0
hpei 	禾	c=3880 d=3.881e-05 t=0
hpei 	簧	c=3322 d=3.323e-05 t=0
hpou 	乎	c=264012 d=0.00264013 t=0
hpua 	笏	c=432 d=4.33e-06 t=0
hpui 	篁	c=468 d=4.69e-06 t=0
hpui 	篌	c=106 d=1.07e-06 t=0
hqae 	狠	c=74054 d=0.00074055 t=0
hqee 	旱	c=12471 d=0.00012472 t=0
hqee 	昊	c=8580 d=8.581e-05 t=0
hqei 	猢	c=769 d=7.7e-06 t=0
hqei 	獾	c=112 d=1.13e-06 t=0
hqia 	猾	c=6128 d=6.129e-05 t=0
hqio 	晃	c=44915 d=0.00044916 t=0
hqoa 	晖	c=7412 d=7.413e-05 t=0
hqoe 	氦	c=151 d=1.52e-06 t=0
hqua 	昏	c=59955 d=0.00059956 t=0
hqua 	曷	c=295 d=2.96e-06 t=0
hque 	晦	c=5328 d=5.329e-05 t=0
hqui 	猴	c=13070 d=0.00013071 t=0
hquo 	晗	c=69 d=7e-07 t=0
hquu 	狐	c=38018 d=0.00038019 t=0
hrae 	侯	c=52608 d=0.00052609 t=0
hrei 	何	c=690904 d=0.00690905 t=0
hrei 	合	c=565001 d=0.00565002 t=0
hrei 	盒	c=21171 d=0.00021172 t=0
hria 	候	c=296966 d=0.00296967 t=0
hroa 	含	c=93101 d=0.00093102 t=0
hrou 	伙	c=100321 d=0.00100322 t=0
hrua 	化	c=504877 d=0.00504878 t=0
hsao 	黑	c=330826 d=0.00330827 t=0
hsee 	砉	c=44 d=4.5e-07 t=0
hsei 	岵	c=18 d=1.9e-07 t=0
hsei 	磺	c=771 d=7.72e-06 t=0
hsei 	觳	c=73 d=7.4e-07 t=0
hseu 	卉	c=3194 d=3.195e-05 t=0
hsia 	翰	c=16771 d=0.00016772 t=0
hsia 	馄	c=553 d=5.54e-06 t=0
hsou 	豢	c=828 d=8.29e-06 t=0
hsui 	华	c=385987 d=0.00385988 t=0
hsui 	毁	c=42840 d=0.00042841 t=0
hteu 	坏	c=95408 d=0.00095409 t=0
htie 	壑	c=3657 d=3.658e-05 t=0
htoa 	壶	c=15712 d=0.00015713 t=0
htoe 	壕	c=1436 d=1.437e-05 t=0
htui 	堠	c=39 d=4e-07 t=0
hu 	会	c=2210001 d=0.0221 t=0
hvee 	邗	c=396 d=3.97e-06 t=0
hvei 	翮	c=146 d=1.47e-06 t=0
hvei 	胡	c=140052 d=0.00140053 t=0
hvei 	邯	c=3741 d=3.742e-05 t=0
hvoe 	肓	c=309 d=3.1e-06 t=0
hvoe 	胲	c=12 d=1.3e-07 t=0
hvoo 	鲩	c=10 d=1.1e-07 t=0
hvua 	郇	c=81 d=8.2e-07 t=0
hvui 	隍	c=1041 d=1.042e-05 t=0
hvui 	霍	c=48703 d=0.00048704 t=0
hvui 	鳇	c=35 d=3.6e-07 t=0
hwau 	亥	c=2548 d=2.549e-05 t=0
hwei 	瑚	c=7032 d=7.033e-05 t=0
hwei 	璜	c=1484 d=1.485e-05 t=0
hwei 	韩	c=90499 d=0.000905 t=0
hweu 	环	c=179878 d=0.00179879 t=0
hwia 	亨	c=9516 d=9.517e-05 t=0
hwia 	毫	c=113651 d=0.00113652 t=0
hwia 	豪	c=76740 d=0.00076741 t=0
hwie 	琥	c=3383 d=3.384e-05 t=0
hwoa 	珲	c=195 d=1.96e-06 t=0
hwuu 	珩	c=1218 d=1.219e-05 t=0
hxae 	憨	c=3133 d=3.134e-05 t=0
hxai 	隳	c=108 d=1.09e-06 t=0
hxee 	彗	c=1004 d=1.005e-05 t=0
hxee 	慧	c=46081 d=0.00046082 t=0
hxei 	恚	c=393 d=3.94e-06 t=0
hxei 	惑	c=48110 d=0.00048111 t=0
hxei 	惠	c=32547 d=0.00032548 t=0
hxeu 	辉	c=41198 d=0.00041199 t=0
hxia 	夥	c=1494 d=1.495e-05 t=0
hxia 	患	c=32752 d=0.00032753 t=0
hxoa 	鲎	c=86 d=8.7e-07 t=0
hxoa 	黉	c=36 d=3.7e-07 t=0
hxua 	忽	c=233578 d=0.00233579 t=0
hyea 	戏	c=10 d=1.1e-07 t=0
hyee 	讳	c=6802 d=6.803e-05 t=0
hyee 	顸	c=81 d=8.2e-07 t=0
hyei 	讧	c=234 d=2.35e-06 t=0
hyei 	诃	c=5522 d=5.523e-05 t=0
hyei 	谎	c=18926 d=0.00018927 t=0
hyei 	酣	c=4014 d=4.015e-05 t=0
hyei 	醐	c=198 d=1.99e-06 t=0
hyeu 	诙	c=1120 d=1.121e-05 t=0
hyeu 	醢	c=270 d=2.71e-06 t=0
hyia 	颢	c=450 d=4.51e-06 t=0
hyoa 	诨	c=305 d=3.06e-06 t=0
hyoe 	颃	c=82 d=8.3e-07 t=0
hyua 	欢	c=226342 d=0.00226343 t=0
hyue 	诲	c=2429 d=2.43e-05 t=0
hyuo 	颌	c=861 d=8.62e-06 t=0
hyuo 	颔	c=10011 d=0.00010012 t=0
hzao 	幻	c=44157 d=0.00044158 t=0
hzia 	踝	c=2806 d=2.807e-05 t=0
hzoe 	孩	c=249975 d=0.00249976 t=0
hzoe 	航	c=47071 d=0.00047072 t=0
hzua 	貉	c=533 d=5.34e-06 t=0
j_ 	就	c=2088414 d=0.0208842 t=0
ja 	经	c=1117357 d=0.0111736 t=0
jbae 	瘕	c=20 d=2.1e-07 t=0
jbae 	赆	c=57 d=5.8e-07 t=0
jbai 	疖	c=126 d=1.27e-06 t=0
jbao 	痉	c=2495 d=2.496e-05 t=0
jbau 	痂	c=304 d=3.05e-06 t=0
jbea 	兼	c=39645 d=0.00039646 t=0
jbee 	卷	c=62424 d=0.00062425 t=0
jbee 	贱	c=18896 d=0.00018897 t=0
jbei 	赍	c=625 d=6.26e-06 t=0
jbei 	髻	c=3971 d=3.972e-05 t=0
jbeu 	蠲	c=97 d=9.8e-07 t=0
jbia 	具	c=186492 d=0.00186493 t=0
jbia 	句	c=197351 d=0.00197352 t=0
jbia 	疽	c=329 d=3.3e-06 t=0
jbie 	冀	c=8456 d=8.457e-05 t=0
jboe 	瘠	c=1065 d=1.066e-05 t=0
jboe 	皎	c=1894 d=1.895e-05 t=0
jbua 	疚	c=8722 d=8.723e-05 t=0
jbue 	疾	c=74712 d=0.00074713 t=0
jbue 	鬏	c=22 d=2.3e-07 t=0
jbui 	皆	c=60607 d=0.00060608 t=0
jbuo 	疥	c=369 d=3.7e-06 t=0
jcae 	厩	c=2240 d=2.241e-05 t=0
jcae 	荩	c=432 d=4.33e-06 t=0
jcae 	葭	c=295 d=2.96e-06 t=0
jcai 	节	c=166846 d=0.00166847 t=0
jcao 	径	c=58936 d=0.00058937 t=0
jcao 	茎	c=2778 d=2.779e-05 t=0
jcau 	茄	c=85 d=8.6e-07 t=0
jcea 	苣	c=181 d=1.82e-06 t=0
jcee 	菁	c=9041 d=9.042e-05 t=0
jcee 	藉	c=14007 d=0.00014008 t=0
jcei 	堇	c=1668 d=1.669e-05 t=0
jcei 	芰	c=97 d=9.8e-07 t=0
jcei 	虹	c=3 d=4e-08 t=0
jcei 	街	c=86406 d=0.00086407 t=0
jceo 	荚	c=344 d=3.45e-06 t=0
jceo 	蛱	c=73 d=7.4e-07 t=0
jceu 	荐	c=9355 d=9.356e-05 t=0
jceu 	蕨	c=313 d=3.14e-06 t=0
jcia 	苴	c=161 d=1.62e-06 t=0
jcia 	茧	c=3070 d=3.071e-05 t=0
jcia 	莒	c=470 d=4.71e-06 t=0
jcia 	菌	c=5205 d=5.206e-05 t=0
jcia 	蕺	c=12 d=1.3e-07 t=0
jcia 	辑	c=32328 d=0.00032329 t=0
jcia 	龃	c=239 d=2.4e-06 t=0
jcoe 	茭	c=88 d=8.9e-07 t=0
jcoe 	荠	c=201 d=2.02e-06 t=0
jcoe 	蒋	c=13983 d=0.00013984 t=0
jcoe 	蒺	c=608 d=6.09e-06 t=0
jcoe 	蛟	c=7648 d=7.649e-05 t=0
jcoe 	较	c=158249 d=0.0015825 t=0
jcoo 	茳	c=5 d=6e-08 t=0
jcoo 	菅	c=346 d=3.47e-06 t=0
jcou 	厥	c=6258 d=6.259e-05 t=0
jcou 	蒹	c=109 d=1.1e-06 t=0
jcua 	艽	c=124 d=1.25e-06 t=0
jcua 	芨	c=245 d=2.46e-06 t=0
jcua 	菊	c=17494 d=0.00017495 t=0
jcua 	蓟	c=1391 d=1.392e-05 t=0
jcua 	虮	c=38 d=3.9e-07 t=0
jcue 	轿	c=23647 d=0.00023648 t=0
jcui 	徼	c=212 d=2.13e-06 t=0
jcui 	蕉	c=2901 d=2.902e-05 t=0
jcuo 	芥	c=1901 d=1.902e-05 t=0
jcuo 	蚧	c=37 d=3.8e-07 t=0
jdae 	决	c=373186 d=0.00373187 t=0
jdae 	津	c=38790 d=0.00038791 t=0
jdae 	浸	c=11931 d=0.00011932 t=0
jdai 	殛	c=686 d=6.87e-06 t=0
jdao 	泾	c=847 d=8.48e-06 t=0
jdao 	浚	c=6801 d=6.802e-05 t=0
jdea 	浇	c=6088 d=6.089e-05 t=0
jdea 	渐	c=109883 d=0.00109884 t=0
jdee 	浅	c=249 d=2.5e-06 t=0
jdei 	奇	c=22287 d=0.00022288 t=0
jdei 	江	c=396540 d=0.00396541 t=0
jdei 	洁	c=46152 d=0.00046153 t=0
jdei 	豇	c=41 d=4.2e-07 t=0
jdei 	酒	c=200392 d=0.00200393 t=0
jdeo 	浃	c=718 d=7.19e-06 t=0
jdeu 	减	c=70599 d=0.000706 t=0
jdia 	沮	c=6128 d=6.129e-05 t=0
jdia 	涓	c=1563 d=1.564e-05 t=0
jdia 	溅	c=11072 d=0.00011073 t=0
jdia 	龟	c=51 d=5.2e-07 t=0
jdoe 	奖	c=59583 d=0.00059584 t=0
jdoe 	济	c=336135 d=0.00336136 t=0
jdoi 	涧	c=4771 d=4.772e-05 t=0
jdou 	剪	c=19314 d=0.00019315 t=0
jdou 	湔	c=100 d=1.01e-06 t=0
jdua 	净	c=53453 d=0.00053454 t=0
jdua 	汲	c=3353 d=3.354e-05 t=0
jdua 	洚	c=20 d=2.1e-07 t=0
jdue 	歼	c=3453 d=3.454e-05 t=0
jdui 	洎	c=213 d=2.14e-06 t=0
jdui 	激	c=141915 d=0.00141916 t=0
je 	进	c=984419 d=0.0098442 t=0
jfae 	抉	c=2573 d=2.574e-05 t=0
jfae 	捃	c=10 d=1.1e-07 t=0
jfae 	据	c=310811 d=0.00310812 t=0
jfae 	掘	c=12997 d=0.00012998 t=0
jfea 	拒	c=52653 d=0.00052654 t=0
jfea 	拣	c=5525 d=5.526e-05 t=0
jfea 	捷	c=28036 d=0.00028037 t=0
jfei 	技	c=271745 d=0.00271746 t=0
jfei 	拮	c=664 d=6.65e-06 t=0
jfeu 	掎	c=35 d=3.6e-07 t=0
jfeu 	撅	c=1166 d=1.167e-05 t=0
jfia 	捐	c=21182 d=0.00021183 t=0
jfia 	揭	c=24855 d=0.00024856 t=0
jfia 	攫	c=3814 d=3.815e-05 t=0
jfia 	飓	c=1359 d=1.36e-05 t=0
jfoe 	挤	c=32965 d=0.00032966 t=0
jfoe 	接	c=495475 d=0.00495476 t=0
jfoo 	搅	c=9144 d=9.145e-05 t=0
jfou 	搛	c=18 d=1.9e-07 t=0
jfua 	拘	c=13127 d=0.00013128 t=0
jfua 	掬	c=2918 d=2.919e-05 t=0
jfue 	挢	c=122 d=1.23e-06 t=0
jfue 	揪	c=9030 d=9.031e-05 t=0
jfue 	旌	c=1799 d=1.8e-05 t=0
jfuo 	捡	c=10025 d=0.00010026 t=0
jgai 	即	c=332796 d=0.00332797 t=0
jgao 	弪	c=6 d=7e-08 t=0
jgea 	军	c=330327 d=0.00330328 t=0
jgea 	既	c=181603 d=0.00181604 t=0
jgea 	暨	c=3325 d=3.326e-05 t=0
jgee 	戒	c=41413 d=0.00041414 t=0
jgei 	廑	c=32 d=3.3e-07 t=0
jgei 	戟	c=5665 d=5.666e-05 t=0
jgei 	戬	c=1331 d=1.332e-05 t=0
jgei 	疆	c=22782 d=0.00022783 t=0
jgei 	鞯	c=72 d=7.3e-07 t=0
jgeu 	寄	c=29358 d=0.00029359 t=0
jgeu 	戛	c=1297 d=1.298e-05 t=0
jgia 	强	c=29 d=3e-07 t=0
jgia 	戢	c=252 d=2.53e-06 t=0
jgie 	寂	c=39853 d=0.00039854 t=0
jgua 	鞠	c=5595 d=5.596e-05 t=0
jgua 	鞫	c=113 d=1.14e-06 t=0
jguo 	骱	c=26 d=2.7e-07 t=0
jguu 	靳	c=6721 d=6.722e-05 t=0
jhae 	烬	c=2154 d=2.155e-05 t=0
jhae 	车	c=76 d=7.7e-07 t=0
jhai 	季	c=52515 d=0.00052516 t=0
jhea 	戋	c=54 d=5.5e-07 t=0
jhea 	炬	c=4685 d=4.686e-05 t=0
jhei 	秸	c=1181 d=1.182e-05 t=0
jheu 	嵇	c=1258 d=1.259e-05 t=0
jheu 	稽	c=11191 d=0.00011192 t=0
jhia 	扃	c=200 d=2.01e-06 t=0
jhia 	柬	c=11463 d=0.00011464 t=0
jhia 	棘	c=5362 d=5.363e-05 t=0
jhia 	炯	c=12194 d=0.00012195 t=0
jhia 	积	c=123143 d=0.00123144 t=0
jhia 	稷	c=2002 d=2.003e-05 t=0
jhia 	肩	c=95689 d=0.0009569 t=0
jhie 	韭	c=561 d=5.62e-06 t=0
jhii 	其	c=4 d=5e-08 t=0
jhii 	革	c=9 d=1e-07 t=0
jhoo 	稼	c=3894 d=3.895e-05 t=0
jhou 	夹	c=33041 d=0.00033042 t=0
jhua 	灸	c=1107 d=1.108e-05 t=0
jhui 	丌	c=203 d=2.04e-06 t=0
jhuo 	爝	c=19 d=2e-07 t=0
ji 	见	c=1195632 d=0.0119563 t=0
jjae 	纪	c=182958 d=0.00182959 t=0
jjae 	觖	c=7 d=8e-08 t=0
jjae 	锔	c=9 d=1e-07 t=0
jjae 	键	c=43773 d=0.00043774 t=0
jjae 	锯	c=2985 d=2.986e-05 t=0
jjai 	纠	c=26633 d=0.00026634 t=0
jjau 	解	c=477601 d=0.00477602 t=0
jjea 	钜	c=945 d=9.46e-06 t=0
jjee 	绩	c=36439 d=0.0003644 t=0
jjei 	结	c=454531 d=0.00454532 t=0
jjei 	缙	c=756 d=7.57e-06 t=0
jjei 	缰	c=4837 d=4.838e-05 t=0
jjei 	觐	c=822 d=8.23e-06 t=0
jjeo 	铗	c=46 d=4.7e-07 t=0
jjeu 	缄	c=2111 d=2.112e-05 t=0
jjeu 	镢	c=136 d=1.37e-06 t=0
jjia 	绢	c=7864 d=7.865e-05 t=0
jjia 	缉	c=5921 d=5.922e-05 t=0
jjia 	舅	c=19460 d=0.00019461 t=0
jjia 	觊	c=1655 d=1.656e-05 t=0
jjia 	钾	c=579 d=5.8e-06 t=0
jjii 	鉴	c=22707 d=0.00022708 t=0
jjoa 	忌	c=42761 d=0.00042762 t=0
jjoe 	绞	c=9473 d=9.474e-05 t=0
jjoe 	铰	c=396 d=3.97e-06 t=0
jjoe 	镜	c=48144 d=0.00048145 t=0
jjoi 	锏	c=955 d=9.56e-06 t=0
jjoo 	镓	c=36 d=3.7e-07 t=0
jjou 	继	c=154332 d=0.00154333 t=0
jjou 	缣	c=156 d=1.57e-06 t=0
jjou 	锩	c=29 d=3e-07 t=0
jjua 	级	c=171567 d=0.00171568 t=0
jjua 	绛	c=6922 d=6.923e-05 t=0
jjua 	绝	c=292115 d=0.00292116 t=0
jjua 	钧	c=11433 d=0.00011434 t=0
jjui 	缴	c=10861 d=0.00010862 t=0
jjui 	锦	c=44939 d=0.0004494 t=0
jjui 	镌	c=1201 d=1.202e-05 t=0
jjuo 	给	c=677 d=6.78e-06 t=0
jkae 	君	c=168327 d=0.00168328 t=0
jkae 	唧	c=1966 d=1.967e-05 t=0
jkae 	巨	c=89987 d=0.00089988 t=0
jkai 	叫	c=491693 d=0.00491694 t=0
jkea 	喈	c=106 d=1.07e-06 t=0
jkei 	咭	c=1616 d=1.617e-05 t=0
jkei 	噤	c=3652 d=3.653e-05 t=0
jkeu 	噘	c=2115 d=2.116e-05 t=0
jkia 	咀	c=3101 d=3.102e-05 t=0
jkie 	噱	c=501 d=5.02e-06 t=0
jkoe 	哜	c=75 d=7.6e-07 t=0
jkou 	嗟	c=2240 d=2.241e-05 t=0
jkou 	圈	c=21443 d=0.00021444 t=0
jkua 	叽	c=3932 d=3.933e-05 t=0
jkua 	咎	c=5391 d=5.392e-05 t=0
jkue 	啾	c=1796 d=1.797e-05 t=0
jkui 	噍	c=43 d=4.4e-07 t=0
jkuo 	嚼	c=7410 d=7.411e-05 t=0
jkuu 	匠	c=9875 d=9.876e-05 t=0
jlaa 	剿	c=2601 d=2.602e-05 t=0
