# Rime user dictionary
#@/db_name	sbpy.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	10
#@/user_id	main
houoou 	鲎	c=818357251 d=8.18357 t=10
hououe 	糇	c=818357184 d=8.18357 t=10
houuau 	猴	c=818370235 d=8.1837 t=10
houueo 	篌	c=818357271 d=8.18357 t=10
houuia 	侯	c=818409773 d=8.1841 t=10
houuii 	候	c=818654131 d=8.18654 t=10
houuue 	后	c=819795969 d=8.19796 t=10
houuue 	逅	c=818358356 d=8.18358 t=10
houuui 	後	c=818377947 d=8.18378 t=10
huaaae 	缓	c=818514088 d=8.18514 t=10
huaaae 	缳	c=818357207 d=8.18357 t=10
huaaae 	骅	c=818358883 d=8.18359 t=10
huaaao 	幻	c=818401322 d=8.18401 t=10
huaaiu 	隍	c=818358206 d=8.18358 t=10
huaaou 	欢	c=818583507 d=8.18584 t=10
huaeau 	划	c=818499420 d=8.18499 t=10
huaeau 	弧	c=818364382 d=8.18364 t=10
huaeee 	砉	c=818357209 d=8.18357 t=10
huaeei 	环	c=818537043 d=8.18537 t=10
huaeei 	璜	c=818358649 d=8.18359 t=10
huaeia 	画	c=818481521 d=8.18482 t=10
huaeie 	坏	c=818452573 d=8.18453 t=10
huaeie 	换	c=818494699 d=8.18495 t=10
huaeie 	擐	c=818357226 d=8.18357 t=10
huaeie 	鬟	c=818362450 d=8.18362 t=10
huaeii 	花	c=818783510 d=8.18784 t=10
huaeii 	荒	c=818405832 d=8.18406 t=10
huaeii 	萑	c=818357218 d=8.18357 t=10
huaeii 	黄	c=818562129 d=8.18562 t=10
huaeiu 	桓	c=818369318 d=8.18369 t=10
huaeiu 	桦	c=818359164 d=8.18359 t=10
huaeiu 	槐	c=818363233 d=8.18363 t=10
huaeui 	磺	c=818357936 d=8.18358 t=10
huaeui 	还	c=818493228 d=8.18493 t=10
huaiae 	哗	c=818370202 d=8.1837 t=10
huaiae 	唤	c=818401862 d=8.18402 t=10
huaiae 	患	c=818389917 d=8.1839 t=10
huaiae 	晃	c=818402080 d=8.18402 t=10
huaiae 	蝗	c=818358922 d=8.18359 t=10
huaiae 	蟥	c=818357232 d=8.18357 t=10
huaiae 	踝	c=818359971 d=8.1836 t=10
huaiai 	圜	c=818357220 d=8.18357 t=10
huaiai 	幌	c=818361260 d=8.18361 t=10
huaoae 	谎	c=818376091 d=8.18376 t=10
huaoau 	话	c=819219818 d=8.1922 t=10
huaoea 	戏	c=818357175 d=8.18357 t=10
huaoea 	肓	c=818357474 d=8.18357 t=10
huaoeu 	痪	c=818359556 d=8.1836 t=10
huaoeu 	癀	c=818357204 d=8.18357 t=10
huaooa 	宦	c=818361626 d=8.18362 t=10
huaooa 	寰	c=818369910 d=8.1837 t=10
huaooa 	豁	c=818357207 d=8.18357 t=10
huaooa 	逭	c=818357285 d=8.18357 t=10
huaooe 	洹	c=818357262 d=8.18357 t=10
huaooe 	浣	c=818366441 d=8.18366 t=10
huaooe 	涣	c=818358823 d=8.18359 t=10
huaooe 	淮	c=818373014 d=8.18373 t=10
huaooe 	湟	c=818357424 d=8.18357 t=10
huaooe 	滑	c=818398134 d=8.18398 t=10
huaooe 	漶	c=818357223 d=8.18357 t=10
huaooe 	潢	c=818358484 d=8.18358 t=10
huaooi 	怀	c=818546230 d=8.18546 t=10
huaooi 	恍	c=818377580 d=8.18378 t=10
huaooi 	惶	c=818377238 d=8.18377 t=10
huaooi 	慌	c=818404714 d=8.18405 t=10
huaoue 	豢	c=818357993 d=8.18358 t=10
huaouu 	焕	c=818365588 d=8.18366 t=10
huaouu 	煌	c=818372612 d=8.18373 t=10
huauai 	奂	c=818357597 d=8.18358 t=10
huauai 	郇	c=818357246 d=8.18357 t=10
huauai 	鲩	c=818357175 d=8.18357 t=10
huauai 	鳇	c=818357200 d=8.18357 t=10
huauau 	凰	c=818366180 d=8.18366 t=10
huauau 	猾	c=818363293 d=8.18363 t=10
huauau 	獾	c=818357277 d=8.18357 t=10
huauee 	铧	c=818357831 d=8.18358 t=10
huauee 	锾	c=818357204 d=8.18357 t=10
huaueo 	篁	c=818357633 d=8.18358 t=10
huaueo 	簧	c=818360487 d=8.1836 t=10
huauia 	皇	c=818474744 d=8.18475 t=10
huauia 	遑	c=818358367 d=8.18358 t=10
huauiu 	化	c=818862042 d=8.18862 t=10
huauiu 	华	c=818743152 d=8.18743 t=10
huauui 	徊	c=818361873 d=8.18362 t=10
huauui 	徨	c=818358590 d=8.18359 t=10
hueaae 	互	c=818455561 d=8.18456 t=10
hueeie 	琥	c=818360548 d=8.18361 t=10
hueeie 	瑚	c=818364197 d=8.18364 t=10
hueiau 	醐	c=818357363 d=8.18357 t=10
hueieo 	壶	c=818372877 d=8.18373 t=10
hueieo 	护	c=818558365 d=8.18558 t=10
hueieo 	觳	c=818357238 d=8.18357 t=10
hueiia 	胡	c=818497217 d=8.18497 t=10
hueiia 	鹕	c=818357355 d=8.18357 t=10
hueiie 	葫	c=818364444 d=8.18364 t=10
hueiuo 	核	c=818357189 d=8.18357 t=10
hueiuo 	槲	c=818357241 d=8.18357 t=10
hueuoe 	瓠	c=818357330 d=8.18357 t=10
huiaae 	绘	c=818375167 d=8.18375 t=10
huiaae 	缋	c=818357202 d=8.18357 t=10
huiaao 	鹘	c=818357466 d=8.18357 t=10
huiaei 	唬	c=818358151 d=8.18358 t=10
huiaei 	蝴	c=818364630 d=8.18365 t=10
huiaeu 	呼	c=818535749 d=8.18536 t=10
huiaeu 	唿	c=818357560 d=8.18358 t=10
huiaie 	岵	c=818357183 d=8.18357 t=10
huiaie 	隳	c=818357273 d=8.18357 t=10
huiaua 	囫	c=818357501 d=8.18358 t=10
huieau 	虎	c=818476724 d=8.18477 t=10
huieee 	彗	c=818358169 d=8.18358 t=10
huieee 	慧	c=818405275 d=8.18405 t=10
huieei 	珲	c=818357360 d=8.18357 t=10
huieia 	惠	c=818389712 d=8.1839 t=10
huieie 	卉	c=818360359 d=8.1836 t=10
huieie 	恚	c=818357558 d=8.18358 t=10
huieie 	挥	c=818493156 d=8.18493 t=10
huieii 	茴	c=818359999 d=8.1836 t=10
huieii 	荟	c=818358322 d=8.18358 t=10
huieii 	蕙	c=818362238 d=8.18362 t=10
huieiu 	桧	c=818358566 d=8.18359 t=10
huieua 	虺	c=818357388 d=8.18357 t=10
huieuo 	灰	c=818412827 d=8.18413 t=10
huiiae 	咴	c=818357182 d=8.18357 t=10
huiiae 	哕	c=818357196 d=8.18357 t=10
huiiae 	喙	c=818357963 d=8.18358 t=10
huiiae 	晖	c=818364577 d=8.18365 t=10
huiiae 	晦	c=818362493 d=8.18362 t=10
huiiae 	蛔	c=818357859 d=8.18358 t=10
huiiae 	蟪	c=818357191 d=8.18357 t=10
huiiai 	回	c=819298018 d=8.19298 t=10
huiiau 	贿	c=818364448 d=8.18364 t=10
huiiou 	辉	c=818398363 d=8.18398 t=10
huioae 	讳	c=818363967 d=8.18364 t=10
huioae 	诙	c=818358285 d=8.18358 t=10
huioau 	诲	c=818359594 d=8.1836 t=10
huioeu 	麾	c=818358720 d=8.18359 t=10
huiooe 	汇	c=818398551 d=8.18399 t=10
huiooe 	洄	c=818357293 d=8.18357 t=10
huiooe 	浍	c=818357184 d=8.18357 t=10
huiooe 	溃	c=818357169 d=8.18357 t=10
huiooi 	恢	c=818403998 d=8.18404 t=10
huiooi 	悔	c=818401035 d=8.18401 t=10
huiouu 	烩	c=818357594 d=8.18358 t=10
huiuei 	秽	c=818362937 d=8.18363 t=10
huiuie 	毁	c=818400005 d=8.184 t=10
huiuoe 	会	c=820584166 d=8.20584 t=10
huiuui 	徊	c=818357173 d=8.18357 t=10
huiuui 	徽	c=818370409 d=8.1837 t=10
hunaue 	婚	c=818475714 d=8.18476 t=10
huneea 	魂	c=818438791 d=8.18439 t=10
huneei 	珲	c=818357360 d=8.18357 t=10
huneii 	荤	c=818358866 d=8.18359 t=10
hunoao 	诨	c=818357470 d=8.18357 t=10
hunoia 	阍	c=818357468 d=8.18357 t=10
hunooe 	浑	c=818396856 d=8.18397 t=10
hunooe 	混	c=818426269 d=8.18426 t=10
hunooe 	溷	c=818357309 d=8.18357 t=10
hunuaa 	馄	c=818357718 d=8.18358 t=10
hunuae 	昏	c=818417120 d=8.18417 t=10
huoaeu 	户	c=818505757 d=8.18506 t=10
huoaeu 	戽	c=818357193 d=8.18357 t=10
huoaeu 	扈	c=818359522 d=8.1836 t=10
huoaio 	祜	c=818357475 d=8.18357 t=10
huoeea 	冱	c=818357178 d=8.18357 t=10
huoeia 	惑	c=818403246 d=8.18403 t=10
huoeia 	或	c=818643216 d=8.18643 t=10
huoeie 	攉	c=818357174 d=8.18357 t=10
huoeii 	获	c=818465613 d=8.18466 t=10
huoeii 	藿	c=818357256 d=8.18357 t=10
huoeoa 	霍	c=818405868 d=8.18406 t=10
huoiae 	嚯	c=818357284 d=8.18357 t=10
huoiae 	夥	c=818358659 d=8.18359 t=10
huoiae 	蠖	c=818357245 d=8.18357 t=10
huooai 	祸	c=818390190 d=8.1839 t=10
huooee 	湖	c=818528811 d=8.18529 t=10
huooei 	滹	c=818357252 d=8.18357 t=10
huooeo 	沪	c=818360373 d=8.1836 t=10
huooeo 	浒	c=818357825 d=8.18358 t=10
huooie 	怙	c=818357434 d=8.18357 t=10
huooiu 	惚	c=818362685 d=8.18363 t=10
huoooa 	豁	c=818364907 d=8.18365 t=10
huoooe 	活	c=818781915 d=8.18782 t=10
huoouu 	火	c=818665223 d=8.18665 t=10
huouee 	钬	c=818357173 d=8.18357 t=10
huouee 	锪	c=818357172 d=8.18357 t=10
huouee 	镬	c=818357452 d=8.18357 t=10
huouei 	和	c=818359377 d=8.18359 t=10
huouei 	糊	c=818409665 d=8.1841 t=10
huouio 	伙	c=818457486 d=8.18457 t=10
huouiu 	货	c=818426411 d=8.18426 t=10
huouuo 	烀	c=818357173 d=8.18357 t=10
huouuo 	煳	c=818357186 d=8.18357 t=10
huuaoa 	鹱	c=818357177 d=8.18357 t=10
huuaua 	斛	c=818357847 d=8.18358 t=10
huuaue 	猢	c=818357934 d=8.18358 t=10
huuauu 	忽	c=818590743 d=8.18591 t=10
huuauu 	狐	c=818395183 d=8.18395 t=10
huueie 	鹄	c=818358566 d=8.18359 t=10
huueiu 	和	c=818357387 d=8.18357 t=10
huueou 	笏	c=818357597 d=8.18358 t=10
huuoue 	乎	c=818621177 d=8.18621 t=10
jaaueo 	嫁	c=818407570 d=8.18408 t=10
jaauia 	加	c=818941623 d=8.18942 t=10
jaauia 	架	c=818434201 d=8.18434 t=10
jaauia 	袈	c=818359436 d=8.18359 t=10
jaauia 	迦	c=818361546 d=8.18362 t=10
jaauia 	驾	c=818394301 d=8.18394 t=10
jaeeei 	恝	c=818357264 d=8.18357 t=10
jaeeie 	珈	c=818358198 d=8.18358 t=10
jaeiai 	贾	c=818387866 d=8.18388 t=10
jaeiei 	嘉	c=818391380 d=8.18391 t=10
jaeiia 	嘏	c=818357266 d=8.18357 t=10
jaeiia 	茄	c=818357250 d=8.18357 t=10
jaeiia 	葭	c=818357460 d=8.18357 t=10
jaeiie 	荚	c=818357509 d=8.18358 t=10
jaeiuo 	枷	c=818359674 d=8.1836 t=10
jaeoue 	夹	c=818390206 d=8.1839 t=10
jaeoue 	郏	c=818357238 d=8.18357 t=10
jaeoue 	颊	c=818389181 d=8.18389 t=10
jaeuia 	戛	c=818358462 d=8.18358 t=10
jaiaee 	甲	c=818396991 d=8.18397 t=10
jaiaei 	蛱	c=818357238 d=8.18357 t=10
jaiaei 	跏	c=818357217 d=8.18357 t=10
jaiaii 	岬	c=818357477 d=8.18357 t=10
janaae 	绛	c=818364087 d=8.18364 t=10
janaae 	缄	c=818359276 d=8.18359 t=10
janaae 	缣	c=818357321 d=8.18357 t=10
janaae 	缰	c=818362002 d=8.18362 t=10
janaea 	强	c=818357194 d=8.18357 t=10
janaea 	犟	c=818357430 d=8.18357 t=10
janaea 	疆	c=818379947 d=8.1838 t=10
janaee 	建	c=818845345 d=8.18845 t=10
janaiu 	降	c=818401380 d=8.18401 t=10
janaoa 	艰	c=818391766 d=8.18392 t=10
janaue 	奸	c=818382465 d=8.18382 t=10
janeea 	戋	c=818357219 d=8.18357 t=10
janeee 	耩	c=818357173 d=8.18357 t=10
janeia 	柬	c=818368628 d=8.18369 t=10
janeia 	豇	c=818357206 d=8.18357 t=10
janeie 	拣	c=818362690 d=8.18363 t=10
janeie 	捡	c=818367190 d=8.18367 t=10
janeie 	搛	c=818357183 d=8.18357 t=10
janeii 	戬	c=818358496 d=8.18358 t=10
janeii 	茧	c=818360235 d=8.1836 t=10
janeii 	茳	c=818357170 d=8.18357 t=10
janeii 	荐	c=818366520 d=8.18367 t=10
janeii 	菅	c=818357511 d=8.18358 t=10
janeii 	蒋	c=818371148 d=8.18371 t=10
janeii 	蒹	c=818357274 d=8.18357 t=10
janeii 	鞯	c=818357237 d=8.18357 t=10
janeiu 	枧	c=818357187 d=8.18357 t=10
janeiu 	检	c=818459567 d=8.1846 t=10
janeiu 	楗	c=818357200 d=8.18357 t=10
janeiu 	槛	c=818357223 d=8.18357 t=10
janeua 	歼	c=818360618 d=8.18361 t=10
janeui 	硷	c=818357426 d=8.18357 t=10
janeui 	碱	c=818359053 d=8.18359 t=10
janeui 	礓	c=818357177 d=8.18357 t=10
janeuu 	匠	c=818367040 d=8.18367 t=10
janiae 	睑	c=818360593 d=8.18361 t=10
janiae 	趼	c=818357182 d=8.18357 t=10
janiae 	践	c=818391487 d=8.18391 t=10
janiae 	踺	c=818357178 d=8.18357 t=10
janiau 	见	c=819552797 d=8.19553 t=10
janiau 	贱	c=818376061 d=8.18376 t=10
janiia 	坚	c=818509914 d=8.1851 t=10
janiiu 	监	c=818451749 d=8.18452 t=10
janiiu 	鉴	c=818379872 d=8.1838 t=10
janiuo 	尖	c=818438791 d=8.18439 t=10
janoae 	肩	c=818452854 d=8.18453 t=10
janoae 	讲	c=818512570 d=8.18513 t=10
janoae 	谏	c=818360122 d=8.1836 t=10
janoai 	裥	c=818357266 d=8.18357 t=10
janoao 	谫	c=818357187 d=8.18357 t=10
janoee 	减	c=818427764 d=8.18428 t=10
janoei 	奖	c=818416748 d=8.18417 t=10
janoei 	将	c=819199166 d=8.19199 t=10
janoei 	桨	c=818360918 d=8.18361 t=10
janoei 	浆	c=818364879 d=8.18365 t=10
janoei 	酱	c=818362014 d=8.18362 t=10
janoia 	间	c=819131865 d=8.19132 t=10
janooa 	謇	c=818357391 d=8.18357 t=10
janooa 	蹇	c=818357794 d=8.18358 t=10
janooe 	江	c=818753705 d=8.18754 t=10
janooe 	洚	c=818357185 d=8.18357 t=10
janooe 	浅	c=818357414 d=8.18357 t=10
janooe 	涧	c=818361936 d=8.18362 t=10
janooe 	渐	c=818467048 d=8.18467 t=10
janooe 	湔	c=818357265 d=8.18357 t=10
janooe 	溅	c=818368237 d=8.18368 t=10
janoue 	兼	c=818396810 d=8.18397 t=10
janoue 	剪	c=818376479 d=8.18376 t=10
janoue 	姜	c=818383557 d=8.18384 t=10
janoue 	煎	c=818363006 d=8.18363 t=10
janoue 	糨	c=818357185 d=8.18357 t=10
janoue 	翦	c=818359191 d=8.18359 t=10
janoue 	鹣	c=818357278 d=8.18357 t=10
januaa 	饯	c=818358507 d=8.18359 t=10
januae 	腱	c=818357312 d=8.18357 t=10
januai 	鲣	c=818357181 d=8.18357 t=10
januee 	毽	c=818357418 d=8.18357 t=10
januee 	锏	c=818358120 d=8.18358 t=10
januee 	键	c=818400938 d=8.18401 t=10
januei 	犍	c=818357175 d=8.18357 t=10
janueo 	笕	c=818357224 d=8.18357 t=10
janueo 	笺	c=818361540 d=8.18362 t=10
janueo 	简	c=818495745 d=8.18496 t=10
janueo 	箭	c=818411466 d=8.18411 t=10
januia 	健	c=818441186 d=8.18441 t=10
januie 	僭	c=818357974 d=8.18358 t=10
januie 	僵	c=818381582 d=8.18382 t=10
januiu 	件	c=818825163 d=8.18825 t=10
januiu 	俭	c=818362354 d=8.18362 t=10
januoe 	剑	c=818767289 d=8.18767 t=10
januua 	舰	c=818366288 d=8.18366 t=10
jaoaaa 	剿	c=818359766 d=8.1836 t=10
jaoaae 	绞	c=818366638 d=8.18367 t=10
jaoaae 	缴	c=818368026 d=8.18368 t=10
jaoaae 	骄	c=818376478 d=8.18376 t=10
jaoaiu 	袷	c=818357224 d=8.18357 t=10
jaoaue 	姣	c=818359905 d=8.1836 t=10
jaoaue 	娇	c=818434415 d=8.18434 t=10
jaoeai 	轿	c=818380812 d=8.18381 t=10
jaoeai 	较	c=818515414 d=8.18515 t=10
jaoeia 	酵	c=818358237 d=8.18358 t=10
jaoeia 	醮	c=818357655 d=8.18358 t=10
jaoeie 	挢	c=818357287 d=8.18357 t=10
jaoeie 	搅	c=818366309 d=8.18366 t=10
jaoeie 	教	c=818819745 d=8.1882 t=10
jaoeii 	艽	c=818357289 d=8.18357 t=10
jaoeii 	茭	c=818357253 d=8.18357 t=10
jaoeii 	蕉	c=818360066 d=8.1836 t=10
jaoeiu 	校	c=818373800 d=8.18374 t=10
jaoeiu 	椒	c=818360734 d=8.18361 t=10
jaoeui 	礁	c=818360654 d=8.18361 t=10
jaoeuo 	痂	c=818357469 d=8.18357 t=10
jaoeuo 	瘕	c=818357185 d=8.18357 t=10
jaoiae 	叫	c=818848858 d=8.18849 t=10
jaoiae 	噍	c=818357208 d=8.18357 t=10
jaoiae 	嚼	c=818364166 d=8.18364 t=10
jaoiae 	蛟	c=818364813 d=8.18365 t=10
jaoiae 	跤	c=818360468 d=8.1836 t=10
jaoiai 	峤	c=818357936 d=8.18358 t=10
jaooae 	家	c=819781321 d=8.19781 t=10
jaooee 	浃	c=818357883 d=8.18358 t=10
jaooeu 	交	c=818748393 d=8.18748 t=10
jaooeu 	郊	c=818370914 d=8.18371 t=10
jaoooa 	窖	c=818361284 d=8.18361 t=10
jaoooe 	浇	c=818363253 d=8.18363 t=10
jaooou 	觉	c=818562442 d=8.18562 t=10
jaouaa 	饺	c=818358805 d=8.18359 t=10
jaouae 	胶	c=818366674 d=8.18367 t=10
jaouae 	脚	c=818560166 d=8.1856 t=10
jaouai 	鲛	c=818357605 d=8.18358 t=10
jaouau 	狡	c=818369183 d=8.18369 t=10
jaouau 	角	c=818507166 d=8.18507 t=10
jaouee 	矫	c=818363948 d=8.18364 t=10
jaouee 	铰	c=818357561 d=8.18358 t=10
jaouia 	敫	c=818357176 d=8.18357 t=10
jaouia 	皎	c=818359059 d=8.18359 t=10
jaouie 	侥	c=818361966 d=8.18362 t=10
jaouio 	佼	c=818359021 d=8.18359 t=10
jaouio 	焦	c=818397472 d=8.18397 t=10
jaouio 	鹪	c=818357346 d=8.18357 t=10
jaouiu 	僬	c=818357232 d=8.18357 t=10
jaouui 	徼	c=818357377 d=8.18357 t=10
jauaee 	胛	c=818357943 d=8.18358 t=10
jaueee 	钾	c=818357744 d=8.18358 t=10
jaueee 	铗	c=818357211 d=8.18357 t=10
jaueee 	镓	c=818357201 d=8.18357 t=10
jaueiu 	稼	c=818361059 d=8.18361 t=10
jaueou 	笳	c=818357470 d=8.18357 t=10
jauiae 	假	c=818506672 d=8.18507 t=10
jauiau 	伽	c=818359166 d=8.18359 t=10
jauiei 	佳	c=818417614 d=8.18418 t=10
jauiuo 	价	c=818504012 d=8.18504 t=10
jeaaee 	结	c=818811696 d=8.18812 t=10
jeaeui 	届	c=818426723 d=8.18427 t=10
jeaiee 	孑	c=818357812 d=8.18358 t=10
jeaiuo 	阶	c=818429206 d=8.18429 t=10
jeauee 	婕	c=818362020 d=8.18362 t=10
jeauei 	姐	c=818567471 d=8.18567 t=10
jeeaua 	皆	c=818417772 d=8.18418 t=10
jeeeui 	戒	c=818398578 d=8.18399 t=10
jeeiea 	劫	c=818396112 d=8.18396 t=10
jeeiee 	拮	c=818357829 d=8.18358 t=10
jeeiee 	捷	c=818385201 d=8.18385 t=10
jeeiei 	揭	c=818382020 d=8.18382 t=10
jeeiei 	颉	c=818358936 d=8.18359 t=10
jeeieo 	接	c=818852640 d=8.18853 t=10
jeeieu 	截	c=818402856 d=8.18403 t=10
jeeiia 	节	c=818524011 d=8.18524 t=10
jeeiie 	藉	c=818357172 d=8.18357 t=10
jeeiiu 	芥	c=818359066 d=8.18359 t=10
jeeiuo 	杰	c=818453270 d=8.18453 t=10
jeeiuo 	桔	c=818357208 d=8.18357 t=10
jeeiuo 	楷	c=818357208 d=8.18357 t=10
jeeuia 	碣	c=818357550 d=8.18358 t=10
jeiaao 	骱	c=818357191 d=8.18357 t=10
jeiaee 	喈	c=818357271 d=8.18357 t=10
jeiaee 	睫	c=818363761 d=8.18364 t=10
jeiaei 	界	c=818623669 d=8.18624 t=10
jeiaei 	蚧	c=818357202 d=8.18357 t=10
jeiaeo 	嗟	c=818357205 d=8.18357 t=10
jeoaee 	讦	c=818357482 d=8.18357 t=10
jeoaee 	诫	c=818362474 d=8.18362 t=10
jeoaei 	诘	c=818358862 d=8.18359 t=10
jeoeou 	竭	c=818373945 d=8.18374 t=10
jeoeuo 	疖	c=818357291 d=8.18357 t=10
jeoeuo 	疥	c=818357534 d=8.18358 t=10
jeooae 	家	c=818358590 d=8.18359 t=10
jeooee 	洁	c=818403317 d=8.18403 t=10
jeouee 	羯	c=818357485 d=8.18357 t=10
jeuaia 	鲒	c=818357169 d=8.18357 t=10
jeuaoe 	桀	c=818361358 d=8.18361 t=10
jeuaua 	解	c=818834766 d=8.18835 t=10
jeueiu 	秸	c=818358346 d=8.18358 t=10
jeuiei 	借	c=818435375 d=8.18435 t=10
jeuiia 	偈	c=818357208 d=8.18357 t=10
jeuiuo 	价	c=818357212 d=8.18357 t=10
jeuoui 	介	c=818442308 d=8.18442 t=10
jeuuie 	街	c=818443571 d=8.18444 t=10
jiaaea 	纪	c=818540123 d=8.1854 t=10
jiaaee 	绩	c=818393604 d=8.18394 t=10
jiaaei 	缉	c=818363086 d=8.18363 t=10
jiaaei 	骥	c=818360970 d=8.18361 t=10
jiaaeo 	继	c=818511497 d=8.18511 t=10
jiaaeu 	级	c=818528732 d=8.18529 t=10
jiaaeu 	给	c=818357842 d=8.18358 t=10
jiaaoa 	畿	c=818357772 d=8.18358 t=10
jiaeaa 	己	c=819153184 d=8.19153 t=10
jiaeao 	忌	c=818399926 d=8.184 t=10
jiaeea 	即	c=818689961 d=8.1869 t=10
jiaeea 	既	c=818538768 d=8.18539 t=10
jiaeea 	暨	c=818360490 d=8.1836 t=10
jiaeuu 	屐	c=818357673 d=8.18358 t=10
jiaiee 	际	c=818605403 d=8.18605 t=10
jiaiia 	亟	c=818360321 d=8.1836 t=10
jiaoua 	鸡	c=818402500 d=8.18403 t=10
jiauee 	妓	c=818368295 d=8.18368 t=10
jiauee 	姬	c=818388950 d=8.18389 t=10
jiaueo 	嫉	c=818366776 d=8.18367 t=10
jieaie 	辑	c=818389493 d=8.18389 t=10
jieeia 	击	c=818541712 d=8.18542 t=10
jieeie 	玑	c=818366679 d=8.18367 t=10
jieiae 	墼	c=818357210 d=8.18357 t=10
jieiai 	棘	c=818362527 d=8.18363 t=10
jieiee 	技	c=818628910 d=8.18629 t=10
jieiee 	掎	c=818357200 d=8.18357 t=10
jieiee 	髻	c=818361136 d=8.18361 t=10
jieiei 	吉	c=818447159 d=8.18447 t=10
jieieo 	挤	c=818390130 d=8.1839 t=10
jieieu 	圾	c=818366082 d=8.18366 t=10
jieiia 	戟	c=818362830 d=8.18363 t=10
jieiie 	其	c=818357169 d=8.18357 t=10
jieiie 	基	c=818664672 d=8.18665 t=10
jieiie 	期	c=818357236 d=8.18357 t=10
jieiie 	芰	c=818357262 d=8.18357 t=10
jieiie 	藉	c=818371172 d=8.18371 t=10
jieiie 	革	c=818357174 d=8.18357 t=10
jieiii 	蕺	c=818357177 d=8.18357 t=10
jieiio 	荠	c=818357366 d=8.18357 t=10
jieiio 	蒺	c=818357773 d=8.18358 t=10
jieiiu 	芨	c=818357410 d=8.18357 t=10
jieiiu 	蓟	c=818358556 d=8.18359 t=10
jieiuo 	机	c=818962860 d=8.18963 t=10
jieiuo 	极	c=818683749 d=8.18684 t=10
jieiuo 	楫	c=818357685 d=8.18358 t=10
jieiuo 	赍	c=818357790 d=8.18358 t=10
jieoai 	霁	c=818359386 d=8.18359 t=10
jieuao 	殛	c=818357851 d=8.18358 t=10
jieuia 	矶	c=818360410 d=8.1836 t=10
jieuii 	丌	c=818357368 d=8.18357 t=10
jieuoe 	剞	c=818357189 d=8.18357 t=10
jieuoe 	奇	c=818379452 d=8.18379 t=10
jiiaea 	唧	c=818359131 d=8.18359 t=10
jiiaee 	咭	c=818358781 d=8.18359 t=10
jiiaee 	戢	c=818357417 d=8.18357 t=10
jiiaei 	畸	c=818359038 d=8.18359 t=10
jiiaei 	虮	c=818357203 d=8.18357 t=10
jiiaei 	跻	c=818358668 d=8.18359 t=10
jiiaei 	跽	c=818357192 d=8.18357 t=10
jiiaeo 	哜	c=818357240 d=8.18357 t=10
jiiaeu 	叽	c=818361097 d=8.18361 t=10
jiiaia 	觊	c=818358820 d=8.18359 t=10
jiiaii 	羁	c=818360844 d=8.18361 t=10
jiiaio 	嵴	c=818357170 d=8.18357 t=10
jiiaiu 	岌	c=818358362 d=8.18358 t=10
jiieeu 	冀	c=818365621 d=8.18366 t=10
jiieia 	乩	c=818357446 d=8.18357 t=10
jinaae 	经	c=819474522 d=8.19475 t=10
jinaae 	缙	c=818357921 d=8.18358 t=10
jinaea 	弪	c=818357171 d=8.18357 t=10
jinaeu 	尽	c=818607588 d=8.18608 t=10
jinaia 	卺	c=818357347 d=8.18357 t=10
jinaie 	阱	c=818362325 d=8.18362 t=10
jinaoa 	矜	c=818360166 d=8.1836 t=10
jinaoe 	刭	c=818357192 d=8.18357 t=10
jinaoe 	劲	c=818457235 d=8.18457 t=10
jinaoe 	迳	c=818362029 d=8.18362 t=10
jinaoe 	颈	c=818383746 d=8.18384 t=10
jinaue 	妗	c=818357384 d=8.18357 t=10
jinaue 	婧	c=818357783 d=8.18358 t=10
jineei 	瑾	c=818363697 d=8.18364 t=10
jineei 	靓	c=818357214 d=8.18357 t=10
jineei 	静	c=818561240 d=8.18561 t=10
jineeu 	井	c=818393212 d=8.18393 t=10
jineeu 	进	c=819341584 d=8.19342 t=10
jineie 	境	c=818514188 d=8.18514 t=10
jineii 	兢	c=818363858 d=8.18364 t=10
jineii 	堇	c=818358833 d=8.18359 t=10
jineii 	敬	c=818437696 d=8.18438 t=10
jineii 	晋	c=818379838 d=8.1838 t=10
jineii 	茎	c=818359943 d=8.1836 t=10
jineii 	荆	c=818374611 d=8.18375 t=10
jineii 	荩	c=818357597 d=8.18358 t=10
jineii 	菁	c=818366206 d=8.18366 t=10
jineii 	觐	c=818357987 d=8.18358 t=10
jineii 	警	c=818476021 d=8.18476 t=10
jineii 	靳	c=818363886 d=8.18364 t=10
jineiu 	槿	c=818357334 d=8.18357 t=10
jineiu 	禁	c=818502105 d=8.18502 t=10
jiniae 	噤	c=818360817 d=8.18361 t=10
jiniae 	景	c=818480457 d=8.1848 t=10
jiniae 	晶	c=818389030 d=8.18389 t=10
jiniae 	睛	c=818502025 d=8.18502 t=10
jiniai 	巾	c=818382440 d=8.18382 t=10
jiniau 	赆	c=818357222 d=8.18357 t=10
jiniia 	紧	c=818658342 d=8.18658 t=10
jinoae 	谨	c=818379168 d=8.18379 t=10
jinoai 	衿	c=818357825 d=8.18358 t=10
jinoai 	襟	c=818368584 d=8.18369 t=10
jinoea 	旌	c=818358964 d=8.18359 t=10
jinoei 	京	c=818609591 d=8.1861 t=10
jinoeo 	竞	c=818415307 d=8.18415 t=10
jinoeo 	竟	c=818656501 d=8.18657 t=10
